,date,state,fips,cases,deaths
6871,2020-11-19,Arkansas,5,139855,2297
6872,2020-11-19,Arizona,4,288807,6384
6873,2020-11-19,Alaska,2,25946,95
6874,2020-11-19,Alabama,1,225910,3419
6875,2020-11-18,Wyoming,56,25275,155
6876,2020-11-18,Wisconsin,55,350665,2939
6877,2020-11-18,West Virginia,54,36277,612
6878,2020-11-18,Washington,53,142511,2704
6879,2020-11-18,Virginia,51,208833,3860
6880,2020-11-18,Virgin Islands,78,1463,23
6881,2020-11-18,Vermont,50,3161,60
6882,2020-11-18,Utah,49,162091,742
6883,2020-11-18,Texas,48,1125906,20471
6884,2020-11-18,Tennessee,47,319021,4005
6885,2020-11-18,South Dakota,46,68671,674
6886,2020-11-18,South Carolina,45,199447,4182
6887,2020-11-18,Rhode Island,44,45911,1284
6888,2020-11-18,Puerto Rico,72,77525,971
6889,2020-11-18,Pennsylvania,42,287464,9541
6890,2020-11-18,Oregon,41,59670,791
6891,2020-11-18,Oklahoma,40,161425,1570
6892,2020-11-18,Ohio,39,318828,5827
6893,2020-11-18,Northern Mariana Islands,69,103,2
6894,2020-11-18,North Dakota,38,67236,791
6895,2020-11-18,North Carolina,37,322258,4927
6896,2020-11-18,New York,36,578826,33607
6897,2020-11-18,New Mexico,35,70452,1290
6898,2020-11-18,New Jersey,34,291374,16655
6899,2020-11-18,New Hampshire,33,15749,504
6900,2020-11-18,Nevada,32,126106,1947
6901,2020-11-18,Nebraska,31,106617,842
6902,2020-11-18,Montana,30,50650,568
6903,2020-11-18,Missouri,29,266079,3591
6904,2020-11-18,Mississippi,28,137396,3601
6905,2020-11-18,Minnesota,27,242099,3066
6906,2020-11-18,Michigan,26,302541,8576
6907,2020-11-18,Massachusetts,25,195868,10407
6908,2020-11-18,Maryland,24,172204,4351
6909,2020-11-18,Maine,23,9519,170
6910,2020-11-18,Louisiana,22,209914,6184
6911,2020-11-18,Kentucky,21,148069,1816
6912,2020-11-18,Kansas,20,131051,1326
6913,2020-11-18,Iowa,19,197532,2102
6914,2020-11-18,Indiana,18,270847,5084
6915,2020-11-18,Illinois,17,608056,11488
6916,2020-11-18,Idaho,16,87020,815
6917,2020-11-18,Hawaii,15,16817,222
6918,2020-11-18,Guam,66,7315,101
6919,2020-11-18,Georgia,13,417934,8833
6920,2020-11-18,Florida,12,905240,17730
6921,2020-11-18,District of Columbia,11,19465,665
6922,2020-11-18,Delaware,10,29755,742
6923,2020-11-18,Connecticut,9,97028,4784
6924,2020-11-18,Colorado,8,178224,2669
6925,2020-11-18,California,6,1069517,18467
6926,2020-11-18,Arkansas,5,137617,2275
6927,2020-11-18,Arizona,4,284554,6365
6928,2020-11-18,Alaska,2,25454,94
6929,2020-11-18,Alabama,1,223486,3347
6930,2020-11-17,Wyoming,56,24453,155
6931,2020-11-17,Wisconsin,55,342155,2876
6932,2020-11-17,West Virginia,54,35324,598
6933,2020-11-17,Washington,53,140923,2686
6934,2020-11-17,Virginia,51,206762,3835
6935,2020-11-17,Virgin Islands,78,1450,23
6936,2020-11-17,Vermont,50,3104,59
6937,2020-11-17,Utah,49,159006,734
6938,2020-11-17,Texas,48,1112681,20278
6939,2020-11-17,Tennessee,47,314553,3953
6940,2020-11-17,South Dakota,46,67284,644
6941,2020-11-17,South Carolina,45,197900,4156
6942,2020-11-17,Rhode Island,44,44528,1278
6943,2020-11-17,Puerto Rico,72,77200,951
6944,2020-11-17,Pennsylvania,42,280978,9433
6945,2020-11-17,Oregon,41,58570,779
6946,2020-11-17,Oklahoma,40,158408,1544
6947,2020-11-17,Ohio,39,312443,5772
6948,2020-11-17,Northern Mariana Islands,69,103,2
6949,2020-11-17,North Dakota,38,65973,775
6950,2020-11-17,North Carolina,37,318537,4881
6951,2020-11-17,New York,36,573544,33576
6952,2020-11-17,New Mexico,35,67559,1264
6953,2020-11-17,New Jersey,34,287320,16618
6954,2020-11-17,New Hampshire,33,15303,502
6955,2020-11-17,Nevada,32,124082,1946
6956,2020-11-17,Nebraska,31,103805,832
6957,2020-11-17,Montana,30,49496,548
6958,2020-11-17,Missouri,29,261105,3552
6959,2020-11-17,Mississippi,28,135803,3581
6960,2020-11-17,Minnesota,27,237005,2999
6961,2020-11-17,Michigan,26,296436,8513
6962,2020-11-17,Massachusetts,25,192964,10360
6963,2020-11-17,Maryland,24,170193,4335
6964,2020-11-17,Maine,23,9363,166
6965,2020-11-17,Louisiana,22,207685,6156
6966,2020-11-17,Kentucky,21,145220,1787
6967,2020-11-17,Kansas,20,125668,1266
6968,2020-11-17,Iowa,19,193196,2064
6969,2020-11-17,Indiana,18,264810,5025
6970,2020-11-17,Illinois,17,599358,11327
6971,2020-11-17,Idaho,16,85383,803
6972,2020-11-17,Hawaii,15,16755,221
6973,2020-11-17,Guam,66,7203,101
6974,2020-11-17,Georgia,13,414821,8778
6975,2020-11-17,Florida,12,897315,17643
6976,2020-11-17,District of Columbia,11,19309,660
6977,2020-11-17,Delaware,10,29552,739
6978,2020-11-17,Connecticut,9,94986,4771
6979,2020-11-17,Colorado,8,173220,2626
6980,2020-11-17,California,6,1058096,18360
6981,2020-11-17,Arkansas,5,135902,2245
6982,2020-11-17,Arizona,4,281284,6320
6983,2020-11-17,Alaska,2,24909,94
6984,2020-11-17,Alabama,1,220848,3301
6985,2020-11-16,Wyoming,56,23193,144
6986,2020-11-16,Wisconsin,55,334640,2775
6987,2020-11-16,West Virginia,54,34460,585
6988,2020-11-16,Washington,53,138602,2661
6989,2020-11-16,Virginia,51,204637,3806
6990,2020-11-16,Virgin Islands,78,1434,23
6991,2020-11-16,Vermont,50,3008,59
6992,2020-11-16,Utah,49,155779,725
6993,2020-11-16,Texas,48,1101781,20157
6994,2020-11-16,Tennessee,47,312710,3884
6995,2020-11-16,South Dakota,46,66278,644
6996,2020-11-16,South Carolina,45,196617,4143
6997,2020-11-16,Rhode Island,44,43923,1270
6998,2020-11-16,Puerto Rico,72,76631,942
6999,2020-11-16,Pennsylvania,42,275257,9399
7000,2020-11-16,Oregon,41,57646,772
7001,2020-11-16,Oklahoma,40,156857,1538
7002,2020-11-16,Ohio,39,305364,5742
7003,2020-11-16,Northern Mariana Islands,69,102,2
7004,2020-11-16,North Dakota,38,64891,749
7005,2020-11-16,North Carolina,37,315314,4843
7006,2020-11-16,New York,36,568450,33540
7007,2020-11-16,New Mexico,35,65454,1236
7008,2020-11-16,New Jersey,34,283294,16580
7009,2020-11-16,New Hampshire,33,15029,500
7010,2020-11-16,Nevada,32,122441,1919
7011,2020-11-16,Nebraska,31,101707,810
7012,2020-11-16,Montana,30,48101,528
7013,2020-11-16,Missouri,29,255942,3485
7014,2020-11-16,Mississippi,28,134898,3545
7015,2020-11-16,Minnesota,27,231074,2973
7016,2020-11-16,Michigan,26,288543,8437
7017,2020-11-16,Massachusetts,25,190439,10340
7018,2020-11-16,Maryland,24,168041,4309
7019,2020-11-16,Maine,23,9117,165
7020,2020-11-16,Louisiana,22,205059,6139
7021,2020-11-16,Kentucky,21,142277,1750
7022,2020-11-16,Kansas,20,124697,1266
7023,2020-11-16,Iowa,19,189597,2023
7024,2020-11-16,Indiana,18,259318,4936
7025,2020-11-16,Illinois,17,586569,11217
7026,2020-11-16,Idaho,16,83906,773
7027,2020-11-16,Hawaii,15,16711,221
7028,2020-11-16,Guam,66,7144,99
7029,2020-11-16,Georgia,13,410581,8740
7030,2020-11-16,Florida,12,889856,17558
7031,2020-11-16,District of Columbia,11,19064,660
7032,2020-11-16,Delaware,10,29200,736
7033,2020-11-16,Connecticut,9,93284,4759
7034,2020-11-16,Colorado,8,168890,2605
7035,2020-11-16,California,6,1047360,18304
7036,2020-11-16,Arkansas,5,134348,2225
7037,2020-11-16,Arizona,4,277179,6302
7038,2020-11-16,Alaska,2,24268,92
7039,2020-11-16,Alabama,1,219232,3249
7040,2020-11-15,Wyoming,56,22494,144
7041,2020-11-15,Wisconsin,55,329924,2759
7042,2020-11-15,West Virginia,54,33659,582
7043,2020-11-15,Washington,53,135365,2638
7044,2020-11-15,Virginia,51,201960,3800
7045,2020-11-15,Virgin Islands,78,1434,23
7046,2020-11-15,Vermont,50,2889,59
7047,2020-11-15,Utah,49,153808,718
7048,2020-11-15,Texas,48,1090500,20110
7049,2020-11-15,Tennessee,47,305211,3856
7050,2020-11-15,South Dakota,46,65381,644
7051,2020-11-15,South Carolina,45,195507,4112
7052,2020-11-15,Rhode Island,44,41529,1254
7053,2020-11-15,Puerto Rico,72,76094,935
7054,2020-11-15,Pennsylvania,42,269043,9385
7055,2020-11-15,Oregon,41,56880,762
7056,2020-11-15,Oklahoma,40,154128,1528
7057,2020-11-15,Ohio,39,298096,5722
7058,2020-11-15,Northern Mariana Islands,69,100,2
7059,2020-11-15,North Dakota,38,63802,742
7060,2020-11-15,North Carolina,37,312406,4830
7061,2020-11-15,New York,36,564952,33508
7062,2020-11-15,New Mexico,35,64201,1215
7063,2020-11-15,New Jersey,34,281075,16566
7064,2020-11-15,New Hampshire,33,14671,499
7065,2020-11-15,Nevada,32,120744,1913
7066,2020-11-15,Nebraska,31,98161,796
7067,2020-11-15,Montana,30,47158,525
7068,2020-11-15,Missouri,29,249608,3463
7069,2020-11-15,Mississippi,28,134309,3543
7070,2020-11-15,Minnesota,27,223637,2961
7071,2020-11-15,Michigan,26,275892,8378
7072,2020-11-15,Massachusetts,25,188275,10329
7073,2020-11-15,Maryland,24,166317,4302
7074,2020-11-15,Maine,23,8944,165
7075,2020-11-15,Louisiana,22,204513,6132
7076,2020-11-15,Kentucky,21,140267,1742
7077,2020-11-15,Kansas,20,117851,1256
7078,2020-11-15,Iowa,19,186314,1989
7079,2020-11-15,Indiana,18,254172,4910
7080,2020-11-15,Illinois,17,574722,11170
7081,2020-11-15,Idaho,16,82545,763
7082,2020-11-15,Hawaii,15,16619,221
7083,2020-11-15,Guam,66,6893,93
7084,2020-11-15,Georgia,13,409504,8730
7085,2020-11-15,Florida,12,885193,17517
7086,2020-11-15,District of Columbia,11,18977,660
7087,2020-11-15,Delaware,10,28803,736
7088,2020-11-15,Connecticut,9,88645,4737
7089,2020-11-15,Colorado,8,164408,2574
7090,2020-11-15,California,6,1035981,18265
7091,2020-11-15,Arkansas,5,133040,2183
7092,2020-11-15,Arizona,4,275523,6302
7093,2020-11-15,Alaska,2,23688,92
7094,2020-11-15,Alabama,1,217822,3248
7095,2020-11-14,Wyoming,56,21881,144
7096,2020-11-14,Wisconsin,55,323604,2748
7097,2020-11-14,West Virginia,54,32792,574
7098,2020-11-14,Washington,53,133612,2638
7099,2020-11-14,Virginia,51,200799,3799
7100,2020-11-14,Virgin Islands,78,1434,23
7101,2020-11-14,Vermont,50,2843,59
7102,2020-11-14,Utah,49,151141,712
7103,2020-11-14,Texas,48,1083132,20035
7104,2020-11-14,Tennessee,47,299597,3839
7105,2020-11-14,South Dakota,46,64182,621
7106,2020-11-14,South Carolina,45,194014,4110
7107,2020-11-14,Rhode Island,44,41529,1254
7108,2020-11-14,Puerto Rico,72,75387,921
7109,2020-11-14,Pennsylvania,42,264396,9353
7110,2020-11-14,Oregon,41,56018,760
7111,2020-11-14,Oklahoma,40,150205,1516
7112,2020-11-14,Ohio,39,290243,5714
7113,2020-11-14,Northern Mariana Islands,69,100,2
7114,2020-11-14,North Dakota,38,62878,732
7115,2020-11-14,North Carolina,37,309703,4783
7116,2020-11-14,New York,36,561308,33477
7117,2020-11-14,New Mexico,35,63171,1208
7118,2020-11-14,New Jersey,34,276537,16548
7119,2020-11-14,New Hampshire,33,14311,499
7120,2020-11-14,Nevada,32,119228,1908
7121,2020-11-14,Nebraska,31,96834,795
7122,2020-11-14,Montana,30,45919,519
7123,2020-11-14,Missouri,29,248400,3463
7124,2020-11-14,Mississippi,28,133340,3540
7125,2020-11-14,Minnesota,27,216084,2930
7126,2020-11-14,Michigan,26,275393,8375
7127,2020-11-14,Massachusetts,25,186142,10293
7128,2020-11-14,Maryland,24,164239,4293
7129,2020-11-14,Maine,23,8791,163
7130,2020-11-14,Louisiana,22,201981,6121
7131,2020-11-14,Kentucky,21,138854,1739
7132,2020-11-14,Kansas,20,117728,1256
7133,2020-11-14,Iowa,19,183557,1985
7134,2020-11-14,Indiana,18,247466,4888
7135,2020-11-14,Illinois,17,564086,11098
7136,2020-11-14,Idaho,16,81625,763
7137,2020-11-14,Hawaii,15,16619,221
7138,2020-11-14,Guam,66,6893,93
7139,2020-11-14,Georgia,13,407596,8729
7140,2020-11-14,Florida,12,875088,17488
7141,2020-11-14,District of Columbia,11,18814,658
7142,2020-11-14,Delaware,10,28395,736
7143,2020-11-14,Connecticut,9,88645,4737
7144,2020-11-14,Colorado,8,160459,2554
7145,2020-11-14,California,6,1027016,18254
7146,2020-11-14,Arkansas,5,132166,2159
7147,2020-11-14,Arizona,4,273400,6300
7148,2020-11-14,Alaska,2,23029,92
7149,2020-11-14,Alabama,1,215843,3246
7150,2020-11-13,Wyoming,56,21341,127
7151,2020-11-13,Wisconsin,55,318023,2694
7152,2020-11-13,West Virginia,54,31639,565
7153,2020-11-13,Washington,53,132183,2634
7154,2020-11-13,Virginia,51,199262,3785
7155,2020-11-13,Virgin Islands,78,1426,23
7156,2020-11-13,Vermont,50,2743,59
7157,2020-11-13,Utah,49,146155,703
7158,2020-11-13,Texas,48,1073382,19917
7159,2020-11-13,Tennessee,47,295135,3814
7160,2020-11-13,South Dakota,46,62327,568
7161,2020-11-13,South Carolina,45,192101,4101
7162,2020-11-13,Rhode Island,44,41529,1254
7163,2020-11-13,Puerto Rico,72,74734,914
7164,2020-11-13,Pennsylvania,42,260001,9306
7165,2020-11-13,Oregon,41,54937,759
7166,2020-11-13,Oklahoma,40,147358,1493
7167,2020-11-13,Ohio,39,282528,5700
7168,2020-11-13,Northern Mariana Islands,69,100,2
7169,2020-11-13,North Dakota,38,60608,713
7170,2020-11-13,North Carolina,37,306498,4749
7171,2020-11-13,New York,36,555917,33452
7172,2020-11-13,New Mexico,35,62006,1198
7173,2020-11-13,New Jersey,34,272184,16522
7174,2020-11-13,New Hampshire,33,13929,498
7175,2020-11-13,Nevada,32,117322,1896
7176,2020-11-13,Nebraska,31,95010,794
7177,2020-11-13,Montana,30,44297,483
7178,2020-11-13,Missouri,29,241236,3452
7179,2020-11-13,Mississippi,28,131970,3519
7180,2020-11-13,Minnesota,27,207395,2895
7181,2020-11-13,Michigan,26,268072,8312
7182,2020-11-13,Massachusetts,25,183095,10265
7183,2020-11-13,Maryland,24,162181,4273
7184,2020-11-13,Maine,23,8639,162
7185,2020-11-13,Louisiana,22,201981,6121
7186,2020-11-13,Kentucky,21,135855,1729
7187,2020-11-13,Kansas,20,117282,1256
7188,2020-11-13,Iowa,19,178890,1972
7189,2020-11-13,Indiana,18,239139,4863
7190,2020-11-13,Illinois,17,553083,10907
7191,2020-11-13,Idaho,16,80440,756
7192,2020-11-13,Hawaii,15,16514,221
7193,2020-11-13,Guam,66,6893,93
7194,2020-11-13,Georgia,13,404577,8678
7195,2020-11-13,Florida,12,870544,17444
7196,2020-11-13,District of Columbia,11,18666,657
7197,2020-11-13,Delaware,10,28016,734
7198,2020-11-13,Connecticut,9,88645,4737
7199,2020-11-13,Colorado,8,155761,2541
7200,2020-11-13,California,6,1019052,18218
7201,2020-11-13,Arkansas,5,130318,2148
7202,2020-11-13,Arizona,4,270596,6257
7203,2020-11-13,Alaska,2,22282,91
7204,2020-11-13,Alabama,1,213617,3231
7205,2020-11-12,Wyoming,56,20479,127
7206,2020-11-12,Wisconsin,55,309605,2626
7207,2020-11-12,West Virginia,54,30897,555
7208,2020-11-12,Washington,53,129672,2619
7209,2020-11-12,Virginia,51,198027,3758
7210,2020-11-12,Virgin Islands,78,1413,23
7211,2020-11-12,Vermont,50,2651,59
7212,2020-11-12,Utah,49,143639,689
7213,2020-11-12,Texas,48,1060798,19705
7214,2020-11-12,Tennessee,47,291482,3751
7215,2020-11-12,South Dakota,46,60716,567
7216,2020-11-12,South Carolina,45,190490,4084
7217,2020-11-12,Rhode Island,44,40764,1250
7218,2020-11-12,Puerto Rico,72,74067,909
7219,2020-11-12,Pennsylvania,42,254167,9272
7220,2020-11-12,Oregon,41,53879,748
7221,2020-11-12,Oklahoma,40,144691,1481
7222,2020-11-12,Ohio,39,274457,5658
7223,2020-11-12,Northern Mariana Islands,69,100,2
7224,2020-11-12,North Dakota,38,59179,703
7225,2020-11-12,North Carolina,37,303931,4730
7226,2020-11-12,New York,36,550516,33424
7227,2020-11-12,New Mexico,35,60776,1176
7228,2020-11-12,New Jersey,34,268787,16495
7229,2020-11-12,New Hampshire,33,13470,495
7230,2020-11-12,Nevada,32,115360,1880
7231,2020-11-12,Nebraska,31,92737,772
7232,2020-11-12,Montana,30,43084,478
7233,2020-11-12,Missouri,29,235341,3441
7234,2020-11-12,Mississippi,28,130665,3514
7235,2020-11-12,Minnesota,27,201851,2849
7236,2020-11-12,Michigan,26,258973,8187
7237,2020-11-12,Massachusetts,25,180189,10242
7238,2020-11-12,Maryland,24,160311,4261
7239,2020-11-12,Maine,23,8395,159
7240,2020-11-12,Louisiana,22,198531,6097
7241,2020-11-12,Kentucky,21,132686,1702
7242,2020-11-12,Kansas,20,111503,1215
7243,2020-11-12,Iowa,19,173401,1947
7244,2020-11-12,Indiana,18,233540,4813
7245,2020-11-12,Illinois,17,537860,10855
7246,2020-11-12,Idaho,16,78877,753
7247,2020-11-12,Hawaii,15,16403,221
7248,2020-11-12,Guam,66,6819,92
7249,2020-11-12,Georgia,13,401750,8655
7250,2020-11-12,Florida,12,863611,17371
7251,2020-11-12,District of Columbia,11,18507,657
7252,2020-11-12,Delaware,10,27546,732
7253,2020-11-12,Connecticut,9,85899,4726
7254,2020-11-12,Colorado,8,149262,2512
7255,2020-11-12,California,6,1009187,18141
7256,2020-11-12,Arkansas,5,128006,2144
7257,2020-11-12,Arizona,4,266644,6240
7258,2020-11-12,Alaska,2,21689,90
7259,2020-11-12,Alabama,1,210637,3213
7260,2020-11-11,Wyoming,56,19374,127
7261,2020-11-11,Wisconsin,55,301349,2562
7262,2020-11-11,West Virginia,54,30201,553
7263,2020-11-11,Washington,53,126886,2595
7264,2020-11-11,Virginia,51,196506,3741
7265,2020-11-11,Virgin Islands,78,1413,23
7266,2020-11-11,Vermont,50,2535,59
7267,2020-11-11,Utah,49,139815,678
7268,2020-11-11,Texas,48,1051071,19544
7269,2020-11-11,Tennessee,47,288311,3727
7270,2020-11-11,South Dakota,46,58696,567
7271,2020-11-11,South Carolina,45,188995,4076
7272,2020-11-11,Rhode Island,44,39776,1243
7273,2020-11-11,Puerto Rico,72,72735,901
7274,2020-11-11,Pennsylvania,42,248144,9217
7275,2020-11-11,Oregon,41,52770,746
7276,2020-11-11,Oklahoma,40,142334,1470
7277,2020-11-11,Ohio,39,267356,5623
7278,2020-11-11,Northern Mariana Islands,69,100,2
7279,2020-11-11,North Dakota,38,57378,691
7280,2020-11-11,North Carolina,37,300725,4723
7281,2020-11-11,New York,36,545718,33398
7282,2020-11-11,New Mexico,35,59034,1158
7283,2020-11-11,New Jersey,34,265295,16476
7284,2020-11-11,New Hampshire,33,13148,492
7285,2020-11-11,Nevada,32,113856,1877
7286,2020-11-11,Nebraska,31,89977,745
7287,2020-11-11,Montana,30,42132,475
7288,2020-11-11,Missouri,29,230003,3411
7289,2020-11-11,Mississippi,28,129394,3497
7290,2020-11-11,Minnesota,27,194626,2810
7291,2020-11-11,Michigan,26,251499,8137
7292,2020-11-11,Massachusetts,25,177541,10222
7293,2020-11-11,Maryland,24,158836,4249
7294,2020-11-11,Maine,23,8202,158
7295,2020-11-11,Louisiana,22,194702,6058
7296,2020-11-11,Kentucky,21,130308,1689
7297,2020-11-11,Kansas,20,110977,1215
7298,2020-11-11,Iowa,19,168457,1927
7299,2020-11-11,Indiana,18,226935,4762
7300,2020-11-11,Illinois,17,525072,10805
7301,2020-11-11,Idaho,16,77536,738
7302,2020-11-11,Hawaii,15,16309,221
7303,2020-11-11,Guam,66,6724,92
7304,2020-11-11,Georgia,13,398769,8582
7305,2020-11-11,Florida,12,858004,17299
7306,2020-11-11,District of Columbia,11,18379,657
7307,2020-11-11,Delaware,10,27342,724
7308,2020-11-11,Connecticut,9,84741,4716
7309,2020-11-11,Colorado,8,143553,2481
7310,2020-11-11,California,6,999498,18109
7311,2020-11-11,Arkansas,5,126197,2126
7312,2020-11-11,Arizona,4,265195,6228
7313,2020-11-11,Alaska,2,21211,90
7314,2020-11-11,Alabama,1,208637,3201
7315,2020-11-10,Wyoming,56,19242,127
7316,2020-11-10,Wisconsin,55,293862,2497
7317,2020-11-10,West Virginia,54,29316,546
7318,2020-11-10,Washington,53,126091,2594
7319,2020-11-10,Virginia,51,194912,3726
7320,2020-11-10,Virgin Islands,78,1413,23
7321,2020-11-10,Vermont,50,2462,59
7322,2020-11-10,Utah,49,137523,672
7323,2020-11-10,Texas,48,1038214,19423
7324,2020-11-10,Tennessee,47,284725,3639
7325,2020-11-10,South Dakota,46,57334,540
7326,2020-11-10,South Carolina,45,187738,4062
7327,2020-11-10,Rhode Island,44,38798,1237
7328,2020-11-10,Puerto Rico,72,72471,889
7329,2020-11-10,Pennsylvania,42,244046,9156
7330,2020-11-10,Oregon,41,51909,741
7331,2020-11-10,Oklahoma,40,140157,1451
7332,2020-11-10,Ohio,39,261482,5547
7333,2020-11-10,Northern Mariana Islands,69,100,2
7334,2020-11-10,North Dakota,38,56357,679
7335,2020-11-10,North Carolina,37,298089,4685
7336,2020-11-10,New York,36,540897,33373
7337,2020-11-10,New Mexico,35,57547,1144
7338,2020-11-10,New Jersey,34,262230,16461
7339,2020-11-10,New Hampshire,33,12919,489
7340,2020-11-10,Nevada,32,112602,1863
7341,2020-11-10,Nebraska,31,87743,745
7342,2020-11-10,Montana,30,41219,468
7343,2020-11-10,Missouri,29,226372,3375
7344,2020-11-10,Mississippi,28,128138,3480
7345,2020-11-10,Minnesota,27,189735,2752
7346,2020-11-10,Michigan,26,245005,8095
7347,2020-11-10,Massachusetts,25,174881,10201
7348,2020-11-10,Maryland,24,157149,4233
7349,2020-11-10,Maine,23,8060,156
7350,2020-11-10,Louisiana,22,194702,6058
7351,2020-11-10,Kentucky,21,127472,1674
7352,2020-11-10,Kansas,20,105760,1181
7353,2020-11-10,Iowa,19,163827,1898
7354,2020-11-10,Indiana,18,221894,4731
7355,2020-11-10,Illinois,17,512688,10658
7356,2020-11-10,Idaho,16,76010,720
7357,2020-11-10,Hawaii,15,16193,221
7358,2020-11-10,Guam,66,6623,92
7359,2020-11-10,Georgia,13,396498,8507
7360,2020-11-10,Florida,12,852166,17247
7361,2020-11-10,District of Columbia,11,18173,657
7362,2020-11-10,Delaware,10,27112,722
7363,2020-11-10,Connecticut,9,82987,4707
7364,2020-11-10,Colorado,8,139246,2469
7365,2020-11-10,California,6,994341,18073
7366,2020-11-10,Arkansas,5,124235,2112
7367,2020-11-10,Arizona,4,263445,6198
7368,2020-11-10,Alaska,2,20715,87
7369,2020-11-10,Alabama,1,206567,3120
7370,2020-11-09,Wyoming,56,18010,114
7371,2020-11-09,Wisconsin,55,286446,2421
7372,2020-11-09,West Virginia,54,28805,530
7373,2020-11-09,Washington,53,124560,2577
7374,2020-11-09,Virginia,51,193477,3713
7375,2020-11-09,Virgin Islands,78,1405,23
7376,2020-11-09,Vermont,50,2415,59
7377,2020-11-09,Utah,49,134868,661
7378,2020-11-09,Texas,48,1026570,19298
7379,2020-11-09,Tennessee,47,282746,3577
7380,2020-11-09,South Dakota,46,56311,537
7381,2020-11-09,South Carolina,45,186391,4041
7382,2020-11-09,Rhode Island,44,38009,1233
7383,2020-11-09,Puerto Rico,72,72196,882
7384,2020-11-09,Pennsylvania,42,239724,9098
7385,2020-11-09,Oregon,41,51155,738
7386,2020-11-09,Oklahoma,40,138455,1444
7387,2020-11-09,Ohio,39,254974,5524
7388,2020-11-09,Northern Mariana Islands,69,100,2
7389,2020-11-09,North Dakota,38,55463,649
7390,2020-11-09,North Carolina,37,295105,4638
7391,2020-11-09,New York,36,536933,33343
